timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2024-10-23 19:56:23,False,0,[],|,False,0,[],|,False,Counting flickers... 39.0 seconds remaining.,|,False,0,[],|,True,71,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds', '69 pitch: 28.0 seconds', '70 pitch: 4.0 seconds', '71 pitch: 20.0 seconds']",|,False,Counting yawns... 12.0 seconds remaining.,[]
2024-10-23 19:56:27,False,0,[],|,False,0,[],|,False,Counting flickers... 36.0 seconds remaining.,|,False,0,[],|,True,72,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds', '69 pitch: 28.0 seconds', '70 pitch: 4.0 seconds', '71 pitch: 20.0 seconds', '72 pitch: 3.0 seconds']",|,False,Counting yawns... 8.0 seconds remaining.,[]
2024-10-23 19:56:32,False,0,[],|,False,0,[],|,False,0,|,True,41,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds', '36 micro sleep: 2.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 2.0 seconds', '39 micro sleep: 8.0 seconds', '40 micro sleep: 2.0 seconds', '41 micro sleep: 6.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 3.0 seconds remaining.,[]
2024-10-23 19:56:35,False,0,[],|,False,0,[],|,False,Counting flickers... 27.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-10-23 19:56:45,False,0,[],|,False,0,[],|,False,Counting flickers... 18.0 seconds remaining.,|,False,0,[],|,True,73,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds', '69 pitch: 28.0 seconds', '70 pitch: 4.0 seconds', '71 pitch: 20.0 seconds', '72 pitch: 3.0 seconds', '73 pitch: 4.0 seconds']",|,False,Counting yawns... 170.0 seconds remaining.,[]
2024-10-23 19:56:52,False,0,[],|,False,0,[],|,False,Counting flickers... 10.0 seconds remaining.,|,False,0,[],|,True,74,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds', '69 pitch: 28.0 seconds', '70 pitch: 4.0 seconds', '71 pitch: 20.0 seconds', '72 pitch: 3.0 seconds', '73 pitch: 4.0 seconds', '74 pitch: 5.0 seconds']",|,False,Counting yawns... 163.0 seconds remaining.,[]
2024-10-23 19:57:02,False,0,[],|,False,0,[],|,True,32,|,False,0,[],|,True,75,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds', '69 pitch: 28.0 seconds', '70 pitch: 4.0 seconds', '71 pitch: 20.0 seconds', '72 pitch: 3.0 seconds', '73 pitch: 4.0 seconds', '74 pitch: 5.0 seconds', '75 pitch: 5.0 seconds']",|,False,Counting yawns... 153.0 seconds remaining.,[]
2024-10-23 19:57:08,False,0,[],|,False,0,[],|,False,0,|,True,42,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds', '36 micro sleep: 2.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 2.0 seconds', '39 micro sleep: 8.0 seconds', '40 micro sleep: 2.0 seconds', '41 micro sleep: 6.0 seconds', '42 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 147.0 seconds remaining.,[]
2024-10-23 19:57:13,False,0,[],|,False,0,[],|,False,Counting flickers... 49.0 seconds remaining.,|,False,0,[],|,True,76,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds', '69 pitch: 28.0 seconds', '70 pitch: 4.0 seconds', '71 pitch: 20.0 seconds', '72 pitch: 3.0 seconds', '73 pitch: 4.0 seconds', '74 pitch: 5.0 seconds', '75 pitch: 5.0 seconds', '76 pitch: 4.0 seconds']",|,False,Counting yawns... 142.0 seconds remaining.,[]
2024-10-23 19:57:19,False,0,[],|,False,0,[],|,False,0,|,True,43,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds', '32 micro sleep: 2.0 seconds', '33 micro sleep: 6.0 seconds', '34 micro sleep: 3.0 seconds', '35 micro sleep: 2.0 seconds', '36 micro sleep: 2.0 seconds', '37 micro sleep: 2.0 seconds', '38 micro sleep: 2.0 seconds', '39 micro sleep: 8.0 seconds', '40 micro sleep: 2.0 seconds', '41 micro sleep: 6.0 seconds', '42 micro sleep: 2.0 seconds', '43 micro sleep: 4.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 136.0 seconds remaining.,[]
2024-10-23 19:57:19,False,0,[],|,False,0,[],|,False,Counting flickers... 42.0 seconds remaining.,|,False,0,[],|,True,77,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds', '65 pitch: 11.0 seconds', '66 pitch: 6.0 seconds', '67 pitch: 7.0 seconds', '68 pitch: 16.0 seconds', '69 pitch: 28.0 seconds', '70 pitch: 4.0 seconds', '71 pitch: 20.0 seconds', '72 pitch: 3.0 seconds', '73 pitch: 4.0 seconds', '74 pitch: 5.0 seconds', '75 pitch: 5.0 seconds', '76 pitch: 4.0 seconds', '77 pitch: 4.0 seconds']",|,False,Counting yawns... 135.0 seconds remaining.,[]
